episode,beta,episode_reward,avg_loss,win,replay_size,global_step
255.0,0.4425,9.0,3.031930923461914,1.0,5000.0,5777.0
256.0,0.4426666666666667,-35.0,3.146242550441197,0.0,5000.0,5812.0
257.0,0.44283333333333336,9.0,2.7521475553512573,1.0,5000.0,5814.0
258.0,0.443,-2.0,2.803111479832576,1.0,5000.0,5827.0
259.0,0.4431666666666667,-35.0,2.944594941820417,0.0,5000.0,5862.0
260.0,0.44333333333333336,-35.0,2.936575371878488,0.0,5000.0,5897.0
261.0,0.4435,-12.0,2.883009672164917,0.0,5000.0,5900.0
262.0,0.4436666666666667,-14.0,2.9261420726776124,0.0,5000.0,5905.0
263.0,0.44383333333333336,-35.0,2.9231932980673654,0.0,5000.0,5940.0
264.0,0.444,-10.0,3.3866915702819824,0.0,5000.0,5941.0
265.0,0.4441666666666667,-11.0,3.0622200965881348,0.0,5000.0,5943.0
266.0,0.44433333333333336,-35.0,3.07413672038487,0.0,5000.0,5978.0
267.0,0.4445,-35.0,2.9100755214691163,0.0,5000.0,6013.0
268.0,0.44466666666666665,-13.0,2.914062976837158,0.0,5000.0,6017.0
269.0,0.44483333333333336,-35.0,2.920492465155465,0.0,5000.0,6052.0
270.0,0.445,-35.0,2.8209004061562672,0.0,5000.0,6087.0
271.0,0.4451666666666667,9.0,2.782248020172119,1.0,5000.0,6089.0
272.0,0.44533333333333336,-35.0,2.8410821097237724,0.0,5000.0,6124.0
273.0,0.4455,-11.0,2.4491994380950928,0.0,5000.0,6126.0
274.0,0.4456666666666667,-35.0,2.898991550718035,0.0,5000.0,6161.0
275.0,0.44583333333333336,0.0,3.0167265155098657,1.0,5000.0,6172.0
276.0,0.446,-11.0,2.9093258380889893,0.0,5000.0,6174.0
277.0,0.4461666666666667,8.0,2.4910308519999185,1.0,5000.0,6177.0
278.0,0.44633333333333336,-10.0,2.7900772094726562,0.0,5000.0,6178.0
279.0,0.4465,3.0,3.0114951133728027,1.0,5000.0,6186.0
280.0,0.4466666666666667,-10.0,2.288905143737793,0.0,5000.0,6187.0
281.0,0.44683333333333336,-35.0,2.9651645592280795,0.0,5000.0,6222.0
282.0,0.447,-28.0,2.9651544596019543,0.0,5000.0,6241.0
283.0,0.4471666666666667,-35.0,2.924744953427996,0.0,5000.0,6276.0
284.0,0.44733333333333336,-35.0,2.8732731206076485,0.0,5000.0,6311.0
285.0,0.4475,-10.0,2.9212589263916016,0.0,5000.0,6312.0
286.0,0.44766666666666666,-13.0,2.765124797821045,0.0,5000.0,6316.0
